Pk_1_RainStart_PerkDescription,Start the game during the rain.
Pk_1_Seahounds_PerkName,Seahounds
Pk_1_Seahounds_PerkDescription,Sea Monsters will constantly hunt you in coastal areas.
Pk_1_TVGame_PerkName,TV Game
Pk_1_TVGame_PerkDescription,"You have 3 lives, find all 8 capsules as they are delivered before the timer runs out!"
Pk_2_Islander_PerkName,Islander
Pk_2_Islander_PerkDescription,One of the original inhabitants of the islands.
Pk_2_Military_PerkName,Military
Pk_2_Military_PerkDescription,"Start with military equipment, including a gun!"
Pk_2_Naked_PerkName,Birthday Suit
Pk_2_Naked_PerkDescription,Start completely naked.
Pk_2_Retromation_PerkName,Youtuber
Pk_2_Retromation_PerkDescription,Start with a nice hoodie and a mobile phone!\n(check Retromation's channel!)
Pk_2_Survivalist_PerkName,Survivalist
Pk_2_Survivalist_PerkDescription,"Start with survival equipment, including a tent and a gas cooker."
Pk_2_SurvivalTrunk_PerkName,Super Survival Trunk 2000
Pk_2_SurvivalTrunk_PerkDescription,Trouble surviving? Super Survival Trunk 2000 is all you need!
Pk_2_Tourist_PerkName,Tourist
Pk_2_Tourist_PerkDescription,Start with tourist equipment.
Pk_3_BleedingWound_PerkName,Bleeding
Pk_3_BleedingWound_PerkDescription,Start with a bleeding wound.
Pk_3_DarkSkin_PerkName,Dark Skin
Pk_3_DarkSkin_PerkDescription,Protects against sunburn.
Pk_3_LegFracture_PerkName,Leg Fracture
Pk_3_LegFracture_PerkDescription,Start with a broken leg.
Pk_3_NightVision_PerkName,Night Vision
Pk_3_NightVision_PerkDescription,You are able to see in the dark!
Pk_3_Obese_PerkName,Obese
Pk_3_Obese_PerkDescription,Start with high fat reserves but have a penalty to movement.
Pk_3_Overweight_PerkName,Overweight
Pk_3_Overweight_PerkDescription,Start with more fat reserves.
Pk_3_PaleSkin_PerkName,Pale Skin
Pk_3_PaleSkin_PerkDescription,Very vulnerable to sunburn.
Pk_3_PermeableSkin_PerkName,Permeable Skin
Pk_3_PermeableSkin_PerkDescription,Your skin dries when out of water. Make sure to keep it hydrated!
Pk_3_Shortsighted_PerkName,Shortsighted
Pk_3_Shortsighted_PerkDescription,"Lowers your chances of finding good things, especially when not wearing glasses."
Pk_3_SpecializedKidneys_PerkName,Specialized Kidneys
Pk_3_SpecializedKidneys_PerkDescription,You can drink salt water without trouble.
Pk_3_SunAllergy_PerkName,Sun Allergy
Pk_3_SunAllergy_PerkDescription,Hide from the sun! It burns your skin!!
Pk_3_Underweight_PerkName,Underweight
Pk_3_Underweight_PerkDescription,Start Malnourished.
Pk_4_Brave_PerkName,Brave
Pk_4_Brave_PerkDescription,Full of courage and determination.
Pk_4_BugAttractant_PerkName,Bug Attractant
Pk_4_BugAttractant_PerkDescription,Bugs love you.
Pk_4_BugResistant_PerkName,Bug Resistant
Pk_4_BugResistant_PerkDescription,Bugs tend to leave you alone.
Pk_4_Carnivore_PerkName,Carnivore
Pk_4_Carnivore_PerkDescription,Eating vegetables makes you sick and depressed.
Pk_4_DownToEarth_PerkName,Down To Earth
Pk_4_DownToEarth_PerkDescription,Very resistant to altered mind states.
Pk_4_FastMetabolism_PerkName,Fast Metabolism
Pk_4_FastMetabolism_PerkDescription,Starves faster.
Pk_4_Feral_PerkName,Feral
Pk_4_Feral_PerkDescription,Immune to discomfort.
Pk_4_Gluttonous_PerkName,Gluttonous
Pk_4_Gluttonous_PerkDescription,Get hungry faster. Makes eating easier so it's harder to become malnourished.
Pk_4_HyperMetabolism_PerkName,Hyper Metabolism
Pk_4_HyperMetabolism_PerkDescription,Starve and overheat faster.
Pk_4_ImmuneSystemStrong_PerkName,Strong Immune System
Pk_4_ImmuneSystemStrong_PerkDescription,Resistant to disease.
Pk_4_ImmuneSystemWeak_PerkName,Weak Immune System
Pk_4_ImmuneSystemWeak_PerkDescription,Vulnerable to disease.
Pk_4_Immunized_PerkName,Immunized
Pk_4_Immunized_PerkDescription,Immune to serious diseases.
Pk_4_Inappetent_PerkName,Inappetent
Pk_4_Inappetent_PerkDescription,Slower to get hungry. Makes eating harder so it's easier to get malnourished.
Pk_4_LandSickness_PerkName,Land Sickness
Pk_4_LandSickness_PerkDescription,Get sick when far from the coast.
Pk_4_Loner_PerkName,Loner
Pk_4_Loner_PerkDescription,Suffer less from the effects of loneliness.
Pk_4_NutAllergy_PerkName,Nut Allergy
Pk_4_NutAllergy_PerkDescription,"Eating coconuts, almonds and nipa seeds is not good for your stomach."
Pk_4_Optimist_PerkName,Optimist
Pk_4_Optimist_PerkDescription,A positive personality.
Pk_4_PainTolerance_PerkName,Pain Tolerance
Pk_4_PainTolerance_PerkDescription,More resistant to pain.
Pk_4_Pessimistic_PerkName,Pessimistic
Pk_4_Pessimistic_PerkDescription,A negative personality.
Pk_4_RoughSleeper_PerkName,Rough Sleeper
Pk_4_RoughSleeper_PerkDescription,Immune to back pain.
Pk_4_Sailor_PerkName,Sailor
Pk_4_Sailor_PerkDescription,Immune to seasickness.
Pk_4_ShellfishAllergy_PerkName,Shellfish Allergy
Pk_4_ShellfishAllergy_PerkDescription,Eating shellfish is not good for your stomach.
Pk_4_SlowMetabolism_PerkName,Slow Metabolism
Pk_4_SlowMetabolism_PerkDescription,Takes longer to starve.
Pk_4_Vegetarian_PerkName,Vegetarian
Pk_4_Vegetarian_PerkDescription,Eating meat makes you sick and depressed.
Pk_5_Archer_PerkName,Archer
Pk_5_Archer_PerkDescription,Good at archery.
Pk_5_Climber_PerkName,Climber
Pk_5_Climber_PerkDescription,Good at climbing.
Pk_5_Cook_PerkName,Cook
Pk_5_Cook_PerkDescription,Good at cooking.
Pk_5_Crafting_PerkName,Crafter
Pk_5_Crafting_PerkDescription,Good at crafting.
Pk_5_Drummer_PerkName,Drummer
Pk_5_Drummer_PerkDescription,Good at playing the Drums.
Pk_5_Fisher_PerkName,Fisher
Pk_5_Fisher_PerkDescription,Good at fishing.
Pk_5_Herbologist_PerkName,Herbologist
Pk_5_Herbologist_PerkDescription,Knows about all kinds of plants.
Pk_5_Knapper_PerkName,Knapper
Pk_5_Knapper_PerkDescription,Good at making stone tools.
Pk_5_SpearFighter_PerkName,Spearfighter
Pk_5_SpearFighter_PerkDescription,Good at spearfighting.
Pk_5_SpearFisher_PerkName,Spearfisher
Pk_5_SpearFisher_PerkDescription,Good at spearfishing.
Pk_5_StealthMaster_PerkName,Stealth Master
Pk_5_StealthMaster_PerkDescription,Good at remaining unseen.
Pk_5_Swimmer_PerkName,Swimmer
Pk_5_Swimmer_PerkDescription,Good at swimming.
Pk_5_Tailor_PerkName,Tailor
Pk_5_Tailor_PerkDescription,Good at tailoring.
Pk_5_Trapper_PerkName,Trapper
Pk_5_Trapper_PerkDescription,Good at trapping.
Pk_5_Woodworker_PerkName,Woodworker
Pk_5_Woodworker_PerkDescription,Good at working with wood.
Pk_6_Grandfather_PerkName,Grandfather
Pk_6_Grandfather_PerkDescription,You must take care of your grand father.
Pk_6_Pregnancy_PerkName,Pregnant
Pk_6_Pregnancy_PerkDescription,You are carrying life inside you.
Comfort_GameName,Comfort
Comfort_Description,"How safe, meaningful and comfortable a place feels. Lowers stress and loneliness, increases morale and mental structure."
Comfort_Statuses[0].GameName,Minimal Comfort
Comfort_Statuses[1].GameName,Low Comfort
Comfort_Statuses[1].Description,I should make this place feel more like a home.
Comfort_Statuses[2].GameName,Medium Comfort
Comfort_Statuses[2].Description,I should furnish and decorate this place further.
Comfort_Statuses[3].GameName,High Comfort
Comfort_Statuses[3].Description,A nice home. I feel comfortable here.
Comfort_Statuses[4].GameName,Maximum Comfort
Comfort_Statuses[4].Description,Home sweet home. There's no place like it.
Derealization_GameName,Derealization
Derealization_Description,Increases when you lose belief in reality.
Derealization_Statuses[0].GameName,Derealization
Derealization_Statuses[0].Description,Everything feels distant and grey
Derealization_Statuses[1].GameName,Derealization
Derealization_Statuses[1].Description,Reality doesn't feel real
Derealization_Statuses[2].GameName,Derealization
Derealization_Statuses[2].Description,Reality isn't real
Discomfort_GameName,Discomfort
Discomfort_Description,"Bad smells, unsightly things and general filth. Lowers comfort and stresses you up."
Discomfort_Statuses[0].GameName,Minimal Discomfort
Discomfort_Statuses[1].GameName,Low Discomfort
Discomfort_Statuses[2].GameName,Moderate Discomfort
Discomfort_Statuses[3].GameName,High Discomfort
Discomfort_Statuses[4].GameName,Extreme Discomfort
EnemyDefeated_GameName,Enemy Prescence
EnemyDefeated_Statuses[0].GameName,A Presence follows me...
Entertainment_GameName,Entertainment
Entertainment_Description,Gained by doing fun activities and avoiding repetitive ones. Increases morale and lowers loneliness.
Entertainment_Statuses[0].GameName,Bored
Entertainment_Statuses[1].GameName,Entertained
GodInsight_GameName,God Insight
HunterInsight_GameName,Hunter's Insight
HunterInsight_Statuses[0].GameName,Hunter's Proximity
HunterInsight_Statuses[1].GameName,Structural Repairs
HuntersProximity_GameName,Hunter's Proximity
HuntersProximity_Description,The hunter is getting closer. Increases stress and alters your mind state.
HuntersProximity_Statuses[0].GameName,I'm being hunted
HuntersProximity_Statuses[0].Description,Something's found my tracks...
HuntersProximity_Statuses[1].GameName,I'm being hunted
HuntersProximity_Statuses[1].Description,I can feel it getting closer...
HuntersProximity_Statuses[2].GameName,I'm being hunted
HuntersProximity_Statuses[2].Description,"It's getting too close, I shouldn't stay here."
HuntersProximity_Statuses[3].GameName,I'm being hunted
HuntersProximity_Statuses[3].Description,It's almost here! I need to move!
Isolation_GameName,Isolation
Isolation_Description,Gained by staying in the island for long periods of time.  Affects most mental stats and gets progressively worse.
Isolation_Statuses[0].GameName,Low Isolation
Isolation_Statuses[1].GameName,Moderate Isolation
Isolation_Statuses[2].GameName,High Isolation
Isolation_Statuses[3].GameName,Very High Isolation
Isolation_Statuses[4].GameName,Extreme Isolation
Loneliness_GameName,Loneliness
Loneliness_Description,Increases over time. Lowers morale and mental structure.
Loneliness_Statuses[0].GameName,Lonely
Loneliness_Statuses[0].Description,I'm feeling a bit lonely...
Loneliness_Statuses[1].GameName,Lonely
Loneliness_Statuses[1].Description,I'm feeling lonely...
Loneliness_Statuses[2].GameName,Lonely
Loneliness_Statuses[2].Description,I'm feeling so lonely...
Mania_GameName,Mania
Mania_Description,Makes you happy and brave but also alters your mind state.
Mania_Statuses[0].GameName,Hypomanic
Mania_Statuses[0].Description,I feel so full of energy!
Mania_Statuses[1].GameName,Manic
Mania_Statuses[1].Description,I feel so full of energy!
MindState_GameName,Altered Mind State
MindState_Description,Can trigger spiritual/mental events and lengthen the duration of your actions if it gets too high.
MindState_Statuses[0].GameName,Altered Mind State
MindState_Statuses[0].Description,Something's a bit off.
MindState_Statuses[1].GameName,Altered Mind State
MindState_Statuses[1].Description,Something's definitely off.
MindState_Statuses[2].GameName,Altered Mind State
MindState_Statuses[2].Description,Everything feels different.
MindState_Statuses[3].GameName,Altered Mind State
MindState_Statuses[3].Description,...
MindState_NotEnoughText,I don't have the right perspective.\n(ALTER YOUR MIND STATE)
Morale_GameName,Morale
Morale_Description,Shows your general mood. Affects your immune system and can help trigger depressive and manic states at the extremes.
Morale_DefaultStatusName,Fine
Morale_DefaultStatusDescription,I'm feeling fine.
Morale_Statuses[0].GameName,Euphoric
Morale_Statuses[0].Description,I'm very happy with life
Morale_Statuses[1].GameName,Happy
Morale_Statuses[1].Description,I'm very happy with life
Morale_Statuses[2].GameName,Content
Morale_Statuses[2].Description,I'm content with life
Morale_Statuses[3].GameName,Feeling down
Morale_Statuses[3].Description,I'm feeling a bit sad
Morale_Statuses[4].GameName,Depressed
Morale_Statuses[4].Description,It's hard to go on...
Morale_Statuses[5].GameName,Seriously Depressed
Morale_Statuses[5].Description,What is the point...
Morale_Statuses[6].GameName,Self Destructive
Morale_Statuses[6].Description,What is the point...
Mourning_GameName,Mourning
Mourning_Description,You are mourning the death of a loved one. Lowers your morale and mental structure.
Mourning_Statuses[0].GameName,Mourning
Mourning_Statuses[0].Description,You are mourning the death of a loved one.
NightmareCounter_GameName,Nightmare Counter
RelationalLayer_GameName,Relational Layer
SleepClock_GameName,Sleep Clock
SleepInterrupt_GameName,Sleep Interrupt
SleepRisk_GameName,SleepRisk
Stress_GameName,Stress
Stress_Description,Lowers your morale and mental structure. Can also upset your stomach if it gets too high.
Stress_Statuses[0].GameName,Relaxed
Stress_Statuses[1].GameName,Tense
Stress_Statuses[2].GameName,Stressed
Stress_Statuses[3].GameName,Extremely Stressed
Structure_GameName,Mental Structure
Structure_Description,How predictable and stable your worldview feels. Stresses you and alters your mind state when it gets too low.
Structure_Statuses[0].GameName,Chaos
Structure_Statuses[1].GameName,Low Structure
VoidInsight_GameName,Void Insight
Wakefulness_GameName,Wakefulness
Wakefulness_Description,Shows how awake you are. Lack of sleep lowers your morale and increases your stress.
Wakefulness_Statuses[0].GameName,Sleepy
Wakefulness_Statuses[0].Description,I'm getting sleepy (click on clock or bed to sleep)
Wakefulness_Statuses[1].GameName,Falling Asleep
Wakefulness_Statuses[1].Description,I need to sleep (click on clock or bed to sleep)
Wakefulness_Statuses[2].GameName,Fell Asleep
Wakefulness_Statuses[2].Description,zzz....
WatcherInsight_GameName,Watcher's Insight
WatcherInsight_Statuses[0].GameName,Watcher's Glare
WatcherInsight_Statuses[1].GameName,Structural Repairs
WatchersGlare_GameName,Watcher's Glare
WatchersGlare_Description,Shows how intense the Watcher's glare is. Increases your stress and alters your mind state.
WatchersGlare_Statuses[0].GameName,I feel watched...
WatchersGlare_Statuses[0].Description,...
WatchersGlare_Statuses[1].GameName,I feel watched...
WatchersGlare_Statuses[1].Description,It's making me nervous.
WatchersGlare_Statuses[2].GameName,I'm being watched...
WatchersGlare_Statuses[2].Description,It's driving me crazy.
WatchersGlare_Statuses[3].GameName,I'm being watched intensely...
WatchersGlare_Statuses[3].Description,This is terrifying.
Workplace_GameName,Workplace
Workplace_Description,Shows how good your workplace is. Gives you a bonus to crafting.
Workplace_Statuses[0].GameName,Workplace
Workplace_Statuses[0].Description,Minor Effect
Workplace_Statuses[1].GameName,Workplace
Workplace_Statuses[1].Description,Moderate Effect
Workplace_Statuses[2].GameName,Workplace
Workplace_Statuses[2].Description,Major Effect
Pop_Bees_GameName,Population Bees
Pop_Bees_Statuses[0].GameName,Small Population
Pop_Bees_Statuses[1].GameName,Medium Population
Pop_Bees_Statuses[2].GameName,Large Population
Pop_Bees_Statuses[3].GameName,Very Large Population
Pop_Bees_NotEnoughText,It's to dark for this action...
Pop_Boar_GameName,Population Boars
Pop_Boar_Statuses[0].GameName,Small Population
Pop_Boar_Statuses[1].GameName,Medium Population
Pop_Boar_Statuses[2].GameName,Large Population
Pop_Boar_Statuses[3].GameName,Very Large Population
Pop_Boar_NotEnoughText,It's to dark for this action...
Pop_Cobra_GameName,Population Cobra
Pop_Cobra_Statuses[0].GameName,Small Population
Pop_Cobra_Statuses[1].GameName,Medium Population
Pop_Cobra_Statuses[2].GameName,Large Population
Pop_Cobra_NotEnoughText,It's to dark for this action...
Pop_Conch_GameName,Population Conch
Pop_Conch_Statuses[0].GameName,Small Population
Pop_Conch_Statuses[1].GameName,Medium Population
Pop_Conch_Statuses[2].GameName,Large Population
Pop_Conch_NotEnoughText,It's to dark for this action...
Pop_Crab_GameName,Population Crab
Pop_Crab_Statuses[0].GameName,Small Population
Pop_Crab_Statuses[1].GameName,Medium Population
Pop_Crab_Statuses[2].GameName,Large Population
Pop_Crab_NotEnoughText,It's to dark for this action...
Pop_Drone_GameName,Island Drones
Pop_Drone_NotEnoughText,It's to dark for this action...
Pop_Goat_GameName,Population Goats
Pop_Goat_Statuses[0].GameName,Small Population
Pop_Goat_Statuses[1].GameName,Medium Population
Pop_Goat_Statuses[2].GameName,Large Population
Pop_Goat_Statuses[3].GameName,Very Large Population
Pop_Goat_NotEnoughText,It's to dark for this action...
Pop_Krait_GameName,Population Sea Krait
Pop_Krait_Statuses[0].GameName,Small Population
Pop_Krait_Statuses[1].GameName,Medium Population
Pop_Krait_Statuses[2].GameName,Large Population
Pop_Krait_NotEnoughText,It's to dark for this action...
Pop_Lizard_GameName,Population Lizard
Pop_Lizard_Statuses[0].GameName,Small Population
Pop_Lizard_Statuses[1].GameName,Large Population
Pop_Lizard_Statuses[2].GameName,Very Large Population
Pop_Lizard_NotEnoughText,It's to dark for this action...
Pop_Macaque_GameName,Population Macaques
Pop_Macaque_Statuses[0].GameName,Small Population
Pop_Macaque_Statuses[1].GameName,Medium Population
Pop_Macaque_Statuses[2].GameName,Large Population
Pop_Macaque_Statuses[3].GameName,Very Large Population
Pop_Macaque_NotEnoughText,It's to dark for this action...
Pop_Monitor_GameName,Population Monitors
Pop_Monitor_Statuses[0].GameName,Small Population
Pop_Monitor_Statuses[1].GameName,Medium Population
Pop_Monitor_Statuses[2].GameName,Large Population
Pop_Monitor_NotEnoughText,It's to dark for this action...
Pop_Mouse_GameName,Population Mouse
Pop_Mouse_Statuses[0].GameName,Small Population
Pop_Mouse_Statuses[1].GameName,Medium Population
Pop_Mouse_Statuses[2].GameName,Large Population
Pop_Mouse_Statuses[3].GameName,Very Large Population
Pop_Mouse_NotEnoughText,It's to dark for this action...
Pop_Mudskipper_GameName,Population Mudskippers
Pop_Mudskipper_Statuses[0].GameName,Small Population
Pop_Mudskipper_Statuses[1].GameName,Large Population
Pop_Mudskipper_Statuses[2].GameName,Overflowing Population
Pop_Mudskipper_NotEnoughText,It's to dark for this action...
Pop_Oyster_GameName,Oyster Population
Pop_Oyster_Statuses[0].GameName,Small Population
Pop_Oyster_Statuses[1].GameName,Medium Population
Pop_Oyster_Statuses[2].GameName,Large Population
Pop_Oyster_Statuses[3].GameName,Very Large Population
Pop_Oyster_Statuses[4].GameName,Maximum Population
Pop_Oyster_NotEnoughText,It's to dark for this action...
Pop_Partridge_GameName,Population Partridges
Pop_Partridge_Statuses[0].GameName,Small Population
Pop_Partridge_Statuses[1].GameName,Medium Population
Pop_Partridge_Statuses[2].GameName,Large Population
Pop_Partridge_Statuses[3].GameName,Very Large Population
Pop_Partridge_NotEnoughText,It's to dark for this action...
Pop_Prawn_GameName,Population Prawn
Pop_Prawn_Statuses[0].GameName,Small Population
Pop_Prawn_Statuses[1].GameName,Medium Population
Pop_Prawn_Statuses[2].GameName,Large Population
Pop_Prawn_NotEnoughText,It's to dark for this action...
Pop_Seagull_GameName,Population Seagulls
Pop_Seagull_Statuses[0].GameName,Small Population
Pop_Seagull_Statuses[1].GameName,Medium Population
Pop_Seagull_Statuses[2].GameName,Large Population
Pop_Seagull_Statuses[3].GameName,Very Large Population
Pop_Seagull_NotEnoughText,It's to dark for this action...
Pop_Seahounds_GameName,Seahounds
Pop_Seahounds_NotEnoughText,It's to dark for this action...
Pop_Shark_GameName,Population Shark
Pop_Shark_Statuses[0].GameName,Small Population
Pop_Shark_NotEnoughText,It's to dark for this action...
Pop_Urchin_GameName,Urchin Population
Pop_Urchin_Statuses[0].GameName,Small Population
Pop_Urchin_Statuses[1].GameName,Large Population
Pop_Urchin_NotEnoughText,It's to dark for this action...
Almond_GrasslandPop_GameName,Grasslands Almond Trees
Almond_GrasslandPop_Statuses[0].GameName,Small Population
Almond_GrasslandPop_Statuses[1].GameName,Large Population
Almond_GrasslandPop_Statuses[2].GameName,Very Large Population
Almond_GrasslandPop_Statuses[3].GameName,Overflowing Population
Almond_GrasslandPop_NotEnoughText,It's to dark for this action...
Almond_HighlandsPop_GameName,Highlands Almond Trees
Almond_HighlandsPop_Statuses[0].GameName,Small Population
Almond_HighlandsPop_Statuses[1].GameName,Large Population
Almond_HighlandsPop_Statuses[2].GameName,Very Large Population
Almond_HighlandsPop_Statuses[3].GameName,Overflowing Population
Almond_HighlandsPop_NotEnoughText,It's to dark for this action...
AloeVera_BayPop_GameName,Bay Aloe Vera
AloeVera_BayPop_Statuses[0].GameName,Small Population
AloeVera_BayPop_Statuses[1].GameName,Large Population
AloeVera_BayPop_Statuses[2].GameName,Overflowing Population
AloeVera_BayPop_NotEnoughText,It's to dark for this action...
AloeVera_BeachPop_GameName,Beach Aloe Vera
AloeVera_BeachPop_Statuses[0].GameName,Small Population
AloeVera_BeachPop_Statuses[1].GameName,Large Population
AloeVera_BeachPop_Statuses[2].GameName,Overflowing Population
AloeVera_BeachPop_NotEnoughText,It's to dark for this action...
AloeVera_HighlandsPop_GameName,Highlands Aloe Vera
AloeVera_HighlandsPop_Statuses[0].GameName,Small Population
AloeVera_HighlandsPop_Statuses[1].GameName,Large Population
AloeVera_HighlandsPop_Statuses[2].GameName,Very Large Population
AloeVera_HighlandsPop_NotEnoughText,It's to dark for this action...
AloeVera_OutskirtsPop_GameName,Outskirts Aloe Vera
AloeVera_OutskirtsPop_Statuses[0].GameName,Small Population
AloeVera_OutskirtsPop_Statuses[1].GameName,Large Population
AloeVera_OutskirtsPop_Statuses[2].GameName,Overflowing Population
AloeVera_OutskirtsPop_NotEnoughText,It's to dark for this action...
Bananas_JunglePop_GameName,Beach Palm Trees
Bananas_JunglePop_Statuses[0].GameName,Small Population
Bananas_JunglePop_Statuses[1].GameName,Large Population
Bananas_JunglePop_Statuses[2].GameName,Very Large Population
Bananas_JunglePop_Statuses[3].GameName,Overflowing Population
Bananas_JunglePop_NotEnoughText,It's to dark for this action...
Bananas_WetlandsPop_GameName,Outskirts Palm Trees
Bananas_WetlandsPop_Statuses[0].GameName,Overflowing Population
Bananas_WetlandsPop_NotEnoughText,It's to dark for this action...
Chilies_GrasslandPop_GameName,Grasslands Chilies
Chilies_GrasslandPop_Statuses[0].GameName,Small Population
Chilies_GrasslandPop_Statuses[1].GameName,Large Population
Chilies_GrasslandPop_Statuses[2].GameName,Very Large Population
Chilies_GrasslandPop_Statuses[3].GameName,Overflowing Population
Chilies_GrasslandPop_NotEnoughText,It's to dark for this action...
ChinaRose_JungleHighlandsPop_GameName,Jungle Highlands China Rose
ChinaRose_JungleHighlandsPop_Statuses[0].GameName,Small Population
ChinaRose_JungleHighlandsPop_Statuses[1].GameName,Large Population
ChinaRose_JungleHighlandsPop_Statuses[2].GameName,Very Large Population
ChinaRose_JungleHighlandsPop_NotEnoughText,It's to dark for this action...
Coffee_JungleHighlandsPop_GameName,Jungle Highlands Coffee
Coffee_JungleHighlandsPop_Statuses[0].GameName,Small Population
Coffee_JungleHighlandsPop_Statuses[1].GameName,Large Population
Coffee_JungleHighlandsPop_Statuses[2].GameName,Very Large Population
Coffee_JungleHighlandsPop_NotEnoughText,It's to dark for this action...
Ginger_MangrovesPop_GameName,Mangroves Ginger
Ginger_MangrovesPop_Statuses[0].GameName,Small Population
Ginger_MangrovesPop_Statuses[1].GameName,Medium Population
Ginger_MangrovesPop_Statuses[2].GameName,Large Population
Ginger_MangrovesPop_Statuses[3].GameName,Overflowing Population
Ginger_MangrovesPop_NotEnoughText,It's to dark for this action...
Ginger_WetlandsPop_GameName,Wetlands Ginger
Ginger_WetlandsPop_Statuses[0].GameName,Small Population
Ginger_WetlandsPop_Statuses[1].GameName,Medium Population
Ginger_WetlandsPop_Statuses[2].GameName,Large Population
Ginger_WetlandsPop_Statuses[3].GameName,Overflowing Population
Ginger_WetlandsPop_NotEnoughText,It's to dark for this action...
Jasmine_JunglePop_GameName,Jungle Jasmine
Jasmine_JunglePop_Statuses[0].GameName,Small Population
Jasmine_JunglePop_Statuses[1].GameName,Large Population
Jasmine_JunglePop_Statuses[2].GameName,Very Large Population
Jasmine_JunglePop_NotEnoughText,It's to dark for this action...
Kava_JunglePop_GameName,Jungle Kava
Kava_JunglePop_Statuses[0].GameName,Small Population
Kava_JunglePop_Statuses[1].GameName,Large Population
Kava_JunglePop_Statuses[2].GameName,Very Large Population
Kava_JunglePop_NotEnoughText,It's to dark for this action...
LemonGrass_BayPop_GameName,Bay Lemon Grass
LemonGrass_BayPop_Statuses[0].GameName,Small Population
LemonGrass_BayPop_Statuses[1].GameName,Large Population
LemonGrass_BayPop_Statuses[2].GameName,Overflowing Population
LemonGrass_BayPop_NotEnoughText,It's to dark for this action...
LemonGrass_BeachPop_GameName,Beach Lemon Grass
LemonGrass_BeachPop_Statuses[0].GameName,Small Population
LemonGrass_BeachPop_Statuses[1].GameName,Large Population
LemonGrass_BeachPop_Statuses[2].GameName,Overflowing Population
LemonGrass_BeachPop_NotEnoughText,It's to dark for this action...
LemonGrass_HighlandsPop_GameName,Highlands Lemon Grass
LemonGrass_HighlandsPop_Statuses[0].GameName,Small Population
LemonGrass_HighlandsPop_Statuses[1].GameName,Large Population
LemonGrass_HighlandsPop_Statuses[2].GameName,Very Large Population
LemonGrass_HighlandsPop_NotEnoughText,It's to dark for this action...
LemonGrass_OutskirtsPop_GameName,Outskirts Lemon Grass
LemonGrass_OutskirtsPop_Statuses[0].GameName,Small Population
LemonGrass_OutskirtsPop_Statuses[1].GameName,Large Population
LemonGrass_OutskirtsPop_Statuses[2].GameName,Very Large Population
LemonGrass_OutskirtsPop_Statuses[3].GameName,Overflowing Population
LemonGrass_OutskirtsPop_NotEnoughText,It's to dark for this action...
Mango_JungleHighlandsPop_GameName,Jungle Mangos
Mango_JungleHighlandsPop_Statuses[0].GameName,Small Population
Mango_JungleHighlandsPop_Statuses[1].GameName,Large Population
Mango_JungleHighlandsPop_Statuses[2].GameName,Very Large Population
Mango_JungleHighlandsPop_Statuses[3].GameName,Overflowing Population
Mango_JungleHighlandsPop_NotEnoughText,It's to dark for this action...
Mango_JunglePop_GameName,Jungle Mangos
Mango_JunglePop_Statuses[0].GameName,Small Population
Mango_JunglePop_Statuses[1].GameName,Large Population
Mango_JunglePop_Statuses[2].GameName,Very Large Population
Mango_JunglePop_Statuses[3].GameName,Overflowing Population
Mango_JunglePop_NotEnoughText,It's to dark for this action...
Nipa_MangrovesPop_GameName,Mangroves Nipa Palms
Nipa_MangrovesPop_Statuses[0].GameName,Small Population
Nipa_MangrovesPop_Statuses[1].GameName,Large Population
Nipa_MangrovesPop_Statuses[2].GameName,Very Large Population
Nipa_MangrovesPop_Statuses[3].GameName,Overflowing Population
Nipa_MangrovesPop_NotEnoughText,It's to dark for this action...
PalmTree_BayPop_GameName,Bay Palm Trees
PalmTree_BayPop_Statuses[0].GameName,Small Population
PalmTree_BayPop_Statuses[1].GameName,Large Population
PalmTree_BayPop_Statuses[2].GameName,Very Large Population
PalmTree_BayPop_Statuses[3].GameName,Overflowing Population
PalmTree_BayPop_NotEnoughText,It's to dark for this action...
PalmTree_BeachPop_GameName,Beach Palm Trees
PalmTree_BeachPop_Statuses[0].GameName,Small Population
PalmTree_BeachPop_Statuses[1].GameName,Large Population
PalmTree_BeachPop_Statuses[2].GameName,Very Large Population
PalmTree_BeachPop_Statuses[3].GameName,Overflowing Population
PalmTree_BeachPop_NotEnoughText,It's to dark for this action...
PalmTree_OutskirtsPop_GameName,Outskirts Palm Trees
PalmTree_OutskirtsPop_Statuses[0].GameName,Small Population
PalmTree_OutskirtsPop_Statuses[1].GameName,Large Population
PalmTree_OutskirtsPop_Statuses[2].GameName,Very Large Population
PalmTree_OutskirtsPop_Statuses[3].GameName,Overflowing Population
PalmTree_OutskirtsPop_NotEnoughText,It's to dark for this action...
Rice_ValleyPop_GameName,Valley Rice
Rice_ValleyPop_Statuses[0].GameName,Small Population
Rice_ValleyPop_Statuses[1].GameName,Large Population
Rice_ValleyPop_Statuses[2].GameName,Very Large Population
Rice_ValleyPop_NotEnoughText,It's to dark for this action...
Sago_WetlandsPop_GameName,Wetlands Sago
Sago_WetlandsPop_Statuses[0].GameName,Small Population
Sago_WetlandsPop_Statuses[1].GameName,Large Population
Sago_WetlandsPop_Statuses[2].GameName,Very Large Population
Sago_WetlandsPop_NotEnoughText,It's to dark for this action...
SpiderLily_WetlandsPop_GameName,Wetlands Spider Lily
SpiderLily_WetlandsPop_Statuses[0].GameName,Small Population
SpiderLily_WetlandsPop_Statuses[1].GameName,Large Population
