"Combat_ BTShark_Torso.UnharmedResults[0].CombatLog.LogText","Niestety, nie udało ci się go zranić."
"Combat_ BTShark_Torso.MinorWounds[0].CombatLog.LogText","Udało ci się go zranić, ale tylko powierzchownie."
"Combat_ BTShark_Torso.MediumWounds[0].CombatLog.LogText","Twój cios otwiera głęboką ranę na jego boku. Zaczyna obficie krwawić!"
"Combat_ BTShark_Torso.SeriousWounds[0].CombatLog.LogText","Twój cios otworzył głęboką ranę na jego boku - woda wokół spowita jest czerwienią."
"Combat_EncounterBoar_EncounterTitle","Spotkanie z dzikiem"
"Combat_EncounterBoar_EnemyName","Dzik"
"Combat_EncounterBoar_EnemyActions[0].ActionLog.LogText","Dzik gwałtownie macha łbem w twoją stronę!"
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[0]","Dzik rzuca łbem w twoim kierunku z impetem..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[1]","Dzik agresywnie dźga kłami w twoją stronę..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[2]","Łeb dzika z furią szarpie się w twoją stronę..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[3]","Dzik rzuca łbem w twoją stronę z dużą siłą..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[4]","Silnym ruchem dzik rzuca głową w twoim kierunku..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[5]","Głowa dzika przechyla się w twoją stronę z brutalnym zamiarem..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[6]","Dzik z impetem kieruje łeb w twoją stronę..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[7]","Łeb dzika leci w twoją stronę, nastawiając ostre kły..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[8]","Dzik szarpie łbem z impetem w twoją stronę..."
"Combat_EncounterBoar_EnemyActions[0].ActionLog.AlternateLogTexts[9]","Dzik szarpie łbem w twoją stronę, pokazując swą brutalną siłę..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.LogText","Czujesz ostry ból..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[0]","Czujesz nagłe ukłucie bólu..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[1]","Przeszywa cię nagły dyskomfort..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[2]","Krzywisz się z niespodziewanego bólu..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[3]","Niespodziewany ból przeszywa cię nagle..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[4]","Zaciskasz zęby w odpowiedzi na nagły ból..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[5]","Przeszywa cię palący ból..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[6]","Na chwilę tracisz równowagę przez nagły ból..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[7]","Przejmuje cię przeszywający ból..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[8]","Syczysz z bólu, który nagle się nasila..."
"Combat_EncounterBoar_EnemyActions[0].SuccessLog.AlternateLogTexts[9]","Intensywny ból na chwilę odbiera ci oddech..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[0]","Zręcznie uskakujesz na bok..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[1]","Udaje ci się uniknąć ciosu w ostatniej chwili..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[2]","Dzięki szybkiemu refleksowi unikasz ciosu..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[3]","Sprawnie unikasz nadchodzącego ataku..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[4]","O mały włos, było bardzo blisko..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[5]","Zręcznie unikasz ciosu..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[6]","Przewidziawszy ruch wroga, uchylasz się w porę..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[7]","Skaczesz w bok w ostatniej sekundzie..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[8]","Zwinnie unikasz zagrożenia..."
"Combat_EncounterBoar_EnemyActions[0].FailureLog.AlternateLogTexts[9]","Szybkim manewrem unikasz rany..."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.UnharmedResults[0].WoundLog.LogText","Na szczęście ten atak nie był w stanie cię zranić."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MinorWounds[0].WoundLog.LogText","Masz teraz paskudnego siniaka."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MinorWounds[1].WoundLog.LogText","Atak cię trafia, powodując drobne rozcięcie."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MediumWounds[0].WoundLog.LogText","Uderzenie trafia cię w ramię, które teraz promieniuje bólem."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MediumWounds[1].WoundLog.LogText","Uderzenie trafia cię w ramię, które teraz promieniuje bólem."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MediumWounds[2].WoundLog.LogText","Uderzenie trafia cię w nogę, która teraz promieniuje bólem."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MediumWounds[3].WoundLog.LogText","Uderzenie trafia cię w nogę, która teraz promieniuje bólem."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.MediumWounds[4].WoundLog.LogText","Masz teraz paskudne ugryzienie."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[0].WoundLog.LogText","Masz głęboką ranę na nodze... Krew leje się strumieniem!"
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[1].WoundLog.LogText","Masz głęboką ranę na nodze... Krew leje się strumieniem!"
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[2].WoundLog.LogText","Masz głęboką ranę na ramieniu... Krew leje się strumieniem!"
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[3].WoundLog.LogText","Masz głęboką ranę na ramieniu... Krew leje się strumieniem!"
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[4].WoundLog.LogText","Twoja została wielokrotnie przebita kłami dzika, powodując liczne rany szarpane."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[5].WoundLog.LogText","Twoje ramię mocno oberwało, podejrzewasz złamanie."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[6].WoundLog.LogText","Twoje ramię mocno oberwało, podejrzewasz złamanie."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[7].WoundLog.LogText","Twoja noga mocno oberwała, podejrzewasz złamanie."
"Combat_EncounterBoar_EnemyActions[0].PlayerWounds.SeriousWounds[8].WoundLog.LogText","Twoja noga mocno oberwała, podejrzewasz złamanie."
"Combat_EncounterBoar_EnemyActions[1].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterBoar_EnemyActions[2].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterBoar_EnemyGettingCloseLog.LogText","Dzik szarżuje na ciebie!"
"Combat_EncounterBoar_PlayerWinEffects.ResultLog.LogText","Dzik pada na ziemię."
"Combat_EncounterBoar_EnemyWinEffects.ResultLog.LogText","Dzik znika w zaroślach..."
"Combat_EncounterBoar_TieEffects.ResultLog.LogText","Dzik znika w zaroślach..."
"Combat_EncounterCobra_EncounterTitle","Spotkanie z kobrą"
"Combat_EncounterCobra_EnemyName","Kobra"
"Combat_EncounterCobra_EnemyActions[0].ActionLog.LogText","Kobra syczy głośno i pluje w twoją stronę!"
"Combat_EncounterCobra_EnemyActions[0].SuccessLog.LogText","Plwocina kobry trafia cię prosto w twarz..."
"Combat_EncounterCobra_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterCobra_EnemyActions[0].PlayerWounds.UnharmedResults[0].WoundLog.LogText","Na szczęście nie trafiło w oczy."
"Combat_EncounterCobra_EnemyActions[0].PlayerWounds.MinorWounds[0].WoundLog.LogText","Twoje oczy zaczynają piec!"
"Combat_EncounterCobra_EnemyActions[0].PlayerWounds.MediumWounds[0].WoundLog.LogText","Twoje oczy zaczynają piec!"
"Combat_EncounterCobra_EnemyActions[0].PlayerWounds.SeriousWounds[0].WoundLog.LogText","Twoje oczy zaczynają piec!"
"Combat_EncounterCobra_EnemyActions[1].ActionLog.LogText","Kobra się odwraca i próbuje uciec..."
"Combat_EncounterCobra_EnemyActions[2].ActionLog.LogText","Kobra się odwraca i próbuje uciec..."
"Combat_EncounterCobra_EnemyGettingCloseLog.LogText","Kobra sunie w twoją stronę!"
"Combat_EncounterCobra_PlayerWinEffects.ResultLog.LogText","Ciało kobry drga i skręca się, aż w końcu się zatrzymuje."
"Combat_EncounterCobra_EnemyWinEffects.ResultLog.LogText","Kobra znika w zaroślach..."
"Combat_EncounterCobra_TieEffects.ResultLog.LogText","Kobra znika w zaroślach..."
"Combat_EncounterDrone_EncounterTitle","Spotkanie z dronem"
"Combat_EncounterDrone_EnemyName","Dron"
"Combat_EncounterDrone_EnemyActions[0].ActionLog.LogText","Dron wystrzeliwuje pocisk w twoją stronę."
"Combat_EncounterDrone_EnemyActions[0].SuccessLog.LogText","Czujesz ostry ból..."
"Combat_EncounterDrone_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterDrone_EnemyActions[0].PlayerWounds.UnharmedResults[0].WoundLog.LogText","Na szczęście ten atak nie był w stanie cię zranić."
"Combat_EncounterDrone_EnemyActions[0].PlayerWounds.MinorWounds[0].WoundLog.LogText","Pocisk tylko cię zadrasnął, powodując lekkie rozcięcie."
"Combat_EncounterDrone_EnemyActions[0].PlayerWounds.MediumWounds[4].WoundLog.LogText","Pocisk cię trafił. Widzisz jak wystaje z twojej skóry."
"Combat_EncounterDrone_EnemyActions[0].PlayerWounds.SeriousWounds[0].WoundLog.LogText","Pocisk cię trafił. Widzisz jak wystaje z twojej skóry."
"Combat_EncounterDrone_EnemyActions[0].PlayerWounds.SeriousWounds[1].WoundLog.LogText","Pocisk cię trafił i przeszył twoje ciało na wylot."
"Combat_EncounterDrone_EnemyActions[1].ActionLog.LogText","Dron zaczyna się wznosić, próbując uciec..."
"Combat_EncounterDrone_EnemyActions[2].ActionLog.LogText","Dron zaczyna się wznosić, próbując uciec..."
"Combat_EncounterDrone_EnemyGettingCloseLog.LogText","Dron przyspiesza i leci prosto na ciebie!"
"Combat_EncounterDrone_PlayerWinEffects.ResultLog.LogText","Dron zniszczony... została z niego tylko kupka złomu."
"Combat_EncounterDrone_EnemyWinEffects.ResultLog.LogText","Dron ucieka, szybko znikając za horyzontem."
"Combat_EncounterDrone_TieEffects.ResultLog.LogText","Dron ucieka, szybko znikając za horyzontem."
"Combat_EncounterGoat_EncounterTitle","Spotkanie z kozą"
"Combat_EncounterGoat_EnemyName","Koza"
"Combat_EncounterGoat_EnemyActions[0].ActionLog.LogText","Koza cię zauważa..."
"Combat_EncounterGoat_EnemyActions[1].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterGoat_EnemyActions[2].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterGoat_EnemyGettingCloseLog.LogText","Koza się zbliża."
"Combat_EncounterGoat_PlayerWinEffects.ResultLog.LogText","Koza pada na ziemię."
"Combat_EncounterGoat_EnemyWinEffects.ResultLog.LogText","Koza znika w oddali..."
"Combat_EncounterGoat_TieEffects.ResultLog.LogText","Koza znika w oddali..."
"Combat_EncounterHunterSpirit_EncounterTitle","Spotkanie z Łowcą"
"Combat_EncounterHunterSpirit_EnemyName","Łowca"
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.LogText","Łowca wyciąga po ciebie rękę..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[0]","Łowca wyciąga rękę w twoją stronę..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[1]","Ręka Łowcy wyciąga się w twoją stronę..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[2]","Ręka Łowcy próbuje cię dosięgnąć..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[3]","Ręka Łowcy przemieszcza się złowieszczo w twoją stronę, szukając kontaktu..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[4]","Łowca rzuca się na ciebie..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[5]","Ręka Łowcy szuka cię..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[6]","Ręka Łowcy wyciąga się w twoją stronę w złowieszczy sposób..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[7]","Mroźny dotyk Łowcy zbliża się do ciebie..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[8]","Ręka Łowcy przemieszcza się w twoją stronę z mrocznym zamiarem..."
"Combat_EncounterHunterSpirit_EnemyActions[0].ActionLog.AlternateLogTexts[9]","Łowca wyciąga rękę, by cię naznaczyć..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.LogText","Czujesz jego lodowaty dotyk i ogarnia cię groza..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[0]","Jego lodowaty dotyk powoduje u ciebie falę przerażenia..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[1]","Przenikliwy chłód jego dotyku wsiąka w twoją skórę..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[2]","Drżysz, jak jego zimny dotyk napełnia cię głębokim lękiem..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[3]","Upiornie zimny dotyk sprawia, że przerażenie krąży w twoich żyłach..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[4]","Ogarnia cię zimna trwoga przy jego duchowym dotyku..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[5]","Drżysz ze strachu, gdy jego zimny dotyk zostawia na tobie ślad..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[6]","Jego złowieszczy dotyk przeszywa cię lodowatym strachem..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[7]","Lodowaty uścisk jego dłoni napełnia cię niewypowiedzianą grozą..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[8]","Wzdrygasz się z przerażenia, gdy jego zimny dotyk cię chwyta..."
"Combat_EncounterHunterSpirit_EnemyActions[0].SuccessLog.AlternateLogTexts[9]","Dreszcz grozy przebiega ci po plecach na sam dotyk jego lodowatej dłoni..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[0]","Zręcznie uskakujesz na bok..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[1]","Udaje ci się uniknąć ciosu w ostatniej chwili..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[2]","Dzięki szybkiemu refleksowi unikasz ciosu..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[3]","Sprawnie unikasz nadchodzącego ataku..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[4]","Cudem unikasz nadchodzącego ataku..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[5]","Zręcznie unikasz ciosu..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[6]","Przewidziawszy ruch wroga, uchylasz się w porę..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[7]","Skaczesz w bok w ostatniej sekundzie..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[8]","Zwinnie unikasz zagrożenia..."
"Combat_EncounterHunterSpirit_EnemyActions[0].FailureLog.AlternateLogTexts[9]","Szybkim manewrem unikasz rany..."
"Combat_EncounterHunterSpirit_EnemyActions[1].ActionLog.LogText","Łowca się cofa, a otaczające go cienie zaczynają go pochłaniać..."
"Combat_EncounterHunterSpirit_EnemyActions[2].ActionLog.LogText","Łowca się cofa, a otaczające go cienie zaczynają go pochłaniać..."
"Combat_EncounterHunterSpirit_EnemyGettingCloseLog.LogText","Łowca się zbliża, a jego wzrok przeszywa twoją duszę..."
"Combat_EncounterHunterSpirit_PlayerWinEffects.ResultLog.LogText","Łowcy już nie ma..."
"Combat_EncounterHunterSpirit_EnemyWinEffects.ResultLog.LogText","Łowca znika w mroku... to jeszcze nie koniec."
"Combat_EncounterHunterSpirit_TieEffects.ResultLog.LogText","Łowca znika w mroku... to jeszcze nie koniec."
"Combat_EncounterMacaque_EncounterTitle","Spotkanie z makakiem"
"Combat_EncounterMacaque_EnemyName","Makak"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.LogText","Wymachuje ramionami i próbuje cię ugryźć!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[0]","Wymachując ramionami, rzuca się na ciebie z odsłoniętymi zębami!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[1]","Rzuca się i macha ramionami, próbując wbić w ciebie zęby!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[2]","Macha rękami jak w szale i kłapie zębami w twoją stronę!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[3]","Machając chaotycznie rękami, próbuje cię ugryźć!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[4]","Szarpie rękami we wszystkie strony i przymierza się do ugryzienia!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[5]","Rzuca się na ciebie z rękami, chcąc cię capnąć szybkim ugryzieniem!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[6]","Wymachując ramionami, rzuca się na ciebie, aby cię ugryźć!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[7]","Makak wymachuje ramionami i kłapie szczękami w twoją stronę!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[8]","Macha ramionami i rzuca się na ciebie z zębami na wierzchu!"
"Combat_EncounterMacaque_EnemyActions[0].ActionLog.AlternateLogTexts[9]","Kręci ramionami i skacze w twoją stronę z wyszczerzonymi zębami!"
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.LogText","Czujesz ostry ból..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[0]","Czujesz nagłe ukłucie bólu..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[1]","Przeszywa cię nagły dyskomfort..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[2]","Krzywisz się z niespodziewanego bólu..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[3]","Zaciskasz zęby w odpowiedzi na nagły ból..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[4]","Niespodziewany ból przeszywa cię nagle..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[5]","Przeszywa cię palący ból..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[6]","Na chwilę tracisz równowagę przez nagły ból..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[7]","Przejmuje cię przeszywający ból..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[8]","Syczysz z bólu, który nagle się nasila..."
"Combat_EncounterMacaque_EnemyActions[0].SuccessLog.AlternateLogTexts[9]","Intensywny ból na chwilę odbiera ci oddech..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[0]","Zręcznie uskakujesz na bok..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[1]","Udaje ci się uniknąć ciosu w ostatniej chwili..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[2]","Dzięki szybkiemu refleksowi unikasz ciosu..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[3]","Sprawnie unikasz nadchodzącego ataku..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[4]","Cudem unikasz ugryzienia..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[5]","Zręcznie unikasz ciosu..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[6]","Przewidziawszy ruch wroga, uchylasz się w porę..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[7]","Skaczesz w bok w ostatniej sekundzie..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[8]","Zwinnie unikasz zagrożenia..."
"Combat_EncounterMacaque_EnemyActions[0].FailureLog.AlternateLogTexts[9]","Szybkim manewrem unikasz rany..."
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.UnharmedResults[0].WoundLog.LogText","Na szczęście ten atak nie był w stanie cię zranić."
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.MinorWounds[0].WoundLog.LogText","To uderzenie makaka zostawi porządnego siniaka..."
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.MinorWounds[1].WoundLog.LogText","Makak cię ugryzł!"
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.MinorWounds[2].WoundLog.LogText","Próbując się bronić, doznajesz otarcia."
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.MediumWounds[0].WoundLog.LogText","Makak cię ugryzł!"
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.MediumWounds[1].WoundLog.LogText","Dostajesz niezłe lanie. To będzie bolało potem."
"Combat_EncounterMacaque_EnemyActions[0].PlayerWounds.SeriousWounds[0].WoundLog.LogText","Makak ugryzł cię kilka razy. Co za okropne stworzenie."
"Combat_EncounterMacaque_EnemyActions[1].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterMacaque_EnemyActions[2].ActionLog.LogText","Odwraca się i próbuje uciec..."
"Combat_EncounterMacaque_EnemyGettingCloseLog.LogText","Makak szarżuje prosto na ciebie!"
"Combat_EncounterMacaque_PlayerWinEffects.ResultLog.LogText","Makak pada na ziemię."
"Combat_EncounterMacaque_EnemyWinEffects.ResultLog.LogText","Makak ucieka"
"Combat_EncounterMacaque_TieEffects.ResultLog.LogText","Makak znika w zaroślach..."
"Combat_EncounterMonitorLizard_EncounterTitle","Spotkanie z waranem"
"Combat_EncounterMonitorLizard_EnemyName","Waran"
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.LogText","Spina swoje ciało i rzuca się na ciebie z otwartą paszczą!"
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[0]","Zwija ciało i skacze w twoją stronę z szeroko otwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[1]","Napina ciało i rzuca się na ciebie z rozwartą szczęką..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[2]","Napina się i błyskawicznie doskakuje do ciebie z szeroko rozwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[3]","Zbiera siły i potem nagle skacze z rozwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[4]","Waran sztywnieje, a potem nagle rzuca się na ciebie z otwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[5]","Przygotowuje się przez moment i skacze w twoją stroną z rozdziawioną paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[6]","Ciało jaszczura sztywnieje na chwilę, zanim skacze na ciebie z otwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[7]","Zbiera siły i wyskakuje na ciebie z szeroko otwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[8]","Jaszczurka napina ciało, po czym rzuca się na ciebie z rozwartymi szczękami..."
"Combat_EncounterMonitorLizard_EnemyActions[0].ActionLog.AlternateLogTexts[9]","Korzystając z całej swojej siły, szarżuje w twoją stronę z groźnie otwartą paszczą..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.LogText","Czujesz ostry ból..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[0]","Czujesz nagłe ukłucie bólu..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[1]","Przeszywa cię nagły dyskomfort..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[2]","Krzywisz się z niespodziewanego bólu..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[3]","Niespodziewany ból przeszywa cię nagle..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[4]","Zaciskasz zęby w odpowiedzi na nagły ból..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[5]","Przeszywa cię palący ból..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[6]","Na chwilę tracisz równowagę przez nagły ból..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[7]","Przejmuje cię przeszywający ból..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[8]","Syczysz z bólu, który nagle się nasila..."
"Combat_EncounterMonitorLizard_EnemyActions[0].SuccessLog.AlternateLogTexts[9]","Intensywny ból na chwilę odbiera ci oddech..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.LogText","Udaje ci się uskoczyć..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.AlternateLogTexts[0]","Zręcznie uskakujesz na bok..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.AlternateLogTexts[1]","Udaje ci się uniknąć ciosu w ostatniej chwili..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.AlternateLogTexts[2]","Dzięki szybkiemu refleksowi unikasz ciosu..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.AlternateLogTexts[3]","Sprawnie unikasz nadchodzącego ataku..."
"Combat_EncounterMonitorLizard_EnemyActions[0].FailureLog.AlternateLogTexts[4]","Cudem unikasz ugryzienia..."
